green_count,red_count,junction_pressure,average_network_pressure,phase_duration
10,12,0,1.76,31.0
5,8,0,1.76,19.0
12,14,3,1.76,40.0
8,3,0,1.76,28.0
8,11,0,1.76,24.0
8,11,0,1.76,22.0
5,9,0,1.76,21.0
4,12,19,1.76,56.0
8,3,3,1.76,44.0
8,3,0,1.76,31.0
4,7,9,1.76,29.0
4,7,0,1.76,19.0
10,8,2,1.76,22.0
5,8,4,1.76,22.0
10,8,0,1.76,35.0
8,3,2,1.76,32.0
4,8,0,1.76,29.0
9,25,41,1.76,152.0
12,28,6,1.76,10.0
9,20,17,1.76,16.0
6,10,6,1.76,18.0
4,13,0,1.76,28.0
8,13,0,1.76,24.0
7,11,0,1.76,23.0
9,18,6,1.76,89.0
15,16,0,1.76,24.0
10,13,10,1.76,19.0
2,3,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
3,4,0,1.9733333333333332,19.0
8,8,0,1.9733333333333332,19.0
8,8,0,1.9733333333333332,22.0
4,3,2,1.9733333333333332,31.0
1,2,0,1.9733333333333332,19.0
3,0,0,1.9733333333333332,5.0
3,0,0,1.9733333333333332,5.0
3,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,5.0
3,4,7,1.9733333333333332,19.0
8,3,0,1.9733333333333332,19.0
3,2,0,1.9733333333333332,19.0
3,2,0,1.9733333333333332,19.0
3,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
1,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
4,3,0,1.9733333333333332,23.0
10,9,5,1.9733333333333332,25.0
4,12,8,1.9733333333333332,81.0
10,8,0,1.9733333333333332,36.0
9,5,0,1.9733333333333332,27.0
10,5,16,1.9733333333333332,25.0
10,14,3,1.9733333333333332,39.0
10,4,0,1.9733333333333332,24.0
3,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
8,3,0,1.9733333333333332,24.0
10,8,0,1.9733333333333332,27.0
10,8,0,1.9733333333333332,21.0
4,7,0,1.9733333333333332,24.0
8,3,0,1.9733333333333332,20.0
10,4,0,1.9733333333333332,19.0
10,0,0,1.9733333333333332,19.0
7,12,0,1.9733333333333332,22.0
4,7,0,1.9733333333333332,33.0
8,10,0,1.9733333333333332,32.0
4,12,12,1.9733333333333332,22.0
12,10,0,1.9733333333333332,30.0
9,4,0,1.9733333333333332,19.0
12,14,0,1.9733333333333332,38.0
8,3,6,1.9733333333333332,29.0
11,8,0,1.9733333333333332,23.0
11,8,0,1.9733333333333332,21.0
10,4,0,1.9733333333333332,20.0
4,12,4,1.9733333333333332,58.0
8,3,3,1.9733333333333332,46.0
8,3,6,1.9733333333333332,32.0
4,7,0,1.9733333333333332,28.0
4,7,0,1.9733333333333332,19.0
10,8,0,1.9733333333333332,21.0
5,8,0,1.9733333333333332,21.0
10,8,6,1.9733333333333332,36.0
8,3,0,1.9733333333333332,31.0
9,3,0,1.9733333333333332,28.0
9,25,40,1.9733333333333332,159.0
12,28,12,1.9733333333333332,10.0
9,20,5,1.9733333333333332,16.0
6,10,3,1.9733333333333332,18.0
4,13,0,1.9733333333333332,27.0
8,13,0,1.9733333333333332,23.0
11,7,0,1.9733333333333332,22.0
9,18,6,1.9733333333333332,93.0
19,12,0,1.9733333333333332,23.0
10,13,4,1.9733333333333332,19.0
2,3,0,2.306666666666666,19.0
2,0,0,2.306666666666666,19.0
2,0,0,2.306666666666666,5.0
2,0,0,2.306666666666666,5.0
2,0,0,2.306666666666666,5.0
2,0,0,2.306666666666666,5.0
4,3,0,2.306666666666666,19.0
8,8,0,2.306666666666666,19.0
8,8,0,2.306666666666666,22.0
4,3,0,2.306666666666666,30.0
1,2,0,2.306666666666666,19.0
3,0,0,2.306666666666666,5.0
3,0,0,2.306666666666666,5.0
3,0,0,2.306666666666666,5.0
2,0,0,2.306666666666666,19.0
2,0,0,2.306666666666666,19.0
2,0,0,2.306666666666666,19.0
2,0,0,2.306666666666666,5.0
3,4,3,2.306666666666666,19.0
4,7,0,2.306666666666666,19.0
2,3,1,2.306666666666666,19.0
2,3,0,2.306666666666666,19.0
3,0,0,2.306666666666666,19.0
2,0,0,2.306666666666666,19.0
1,0,0,2.306666666666666,19.0
2,0,0,2.306666666666666,5.0
2,0,0,2.306666666666666,5.0
3,4,2,2.306666666666666,23.0
10,9,0,2.306666666666666,24.0
4,12,22,2.306666666666666,85.0
10,8,0,2.306666666666666,35.0
6,8,10,2.306666666666666,29.0
10,5,0,2.306666666666666,24.0
10,14,0,2.306666666666666,38.0
5,9,0,2.306666666666666,24.0
3,0,0,2.306666666666666,19.0
2,0,0,2.306666666666666,19.0
4,7,0,2.306666666666666,24.0
8,10,0,2.306666666666666,27.0
8,10,0,2.306666666666666,21.0
8,3,0,2.306666666666666,23.0
4,7,0,2.306666666666666,20.0
10,4,0,2.306666666666666,19.0
10,0,0,2.306666666666666,19.0
7,12,5,2.306666666666666,23.0
4,7,2,2.306666666666666,32.0
10,8,0,2.306666666666666,31.0
4,12,0,2.306666666666666,21.0
10,12,0,2.306666666666666,30.0
9,4,0,2.306666666666666,19.0
12,14,3,2.306666666666666,39.0
8,3,0,2.306666666666666,28.0
8,11,0,2.306666666666666,23.0
8,11,0,2.306666666666666,21.0
5,9,0,2.306666666666666,20.0
4,12,9,2.306666666666666,60.0
8,3,8,2.306666666666666,48.0
8,3,19,2.306666666666666,33.0
4,7,4,2.306666666666666,29.0
4,7,0,2.306666666666666,19.0
10,8,0,2.306666666666666,20.0
5,8,1,2.306666666666666,20.0
10,8,16,2.306666666666666,37.0
8,3,4,2.306666666666666,32.0
4,8,8,2.306666666666666,30.0
9,25,41,2.306666666666666,166.0
12,28,3,2.306666666666666,10.0
9,20,0,2.306666666666666,16.0
6,10,3,2.306666666666666,18.0
13,4,0,2.306666666666666,26.0
8,13,0,2.306666666666666,22.0
7,11,0,2.306666666666666,22.0
9,18,0,2.306666666666666,89.0
15,16,4,2.306666666666666,25.0
10,13,5,2.306666666666666,19.0
2,3,0,2.333333333333333,19.0
2,0,0,2.333333333333333,19.0
2,0,0,2.333333333333333,5.0
2,0,0,2.333333333333333,5.0
2,0,0,2.333333333333333,5.0
2,0,0,2.333333333333333,5.0
3,4,1,2.333333333333333,19.0
8,8,0,2.333333333333333,19.0
8,8,0,2.333333333333333,21.0
4,3,6,2.333333333333333,31.0
1,2,0,2.333333333333333,19.0
3,0,0,2.333333333333333,5.0
3,0,0,2.333333333333333,5.0
3,0,0,2.333333333333333,5.0
2,0,0,2.333333333333333,19.0
2,0,0,2.333333333333333,19.0
2,0,0,2.333333333333333,19.0
2,0,0,2.333333333333333,5.0
3,4,0,2.333333333333333,19.0
8,3,0,2.333333333333333,19.0
3,2,0,2.333333333333333,19.0
3,2,0,2.333333333333333,19.0
3,0,0,2.333333333333333,19.0
2,0,0,2.333333333333333,19.0
1,0,0,2.333333333333333,19.0
2,0,0,2.333333333333333,5.0
2,0,0,2.333333333333333,5.0
4,3,0,2.333333333333333,22.0
10,9,0,2.333333333333333,23.0
4,12,26,2.333333333333333,89.0
10,8,4,2.333333333333333,36.0
6,8,3,2.333333333333333,30.0
10,5,0,2.333333333333333,23.0
10,14,0,2.333333333333333,37.0
10,4,0,2.333333333333333,23.0
3,0,0,2.333333333333333,19.0
2,0,0,2.333333333333333,19.0
8,3,0,2.333333333333333,23.0
10,8,0,2.333333333333333,26.0
10,8,0,2.333333333333333,20.0
4,7,0,2.333333333333333,23.0
8,3,0,2.333333333333333,19.0
10,4,0,2.333333333333333,19.0
10,0,0,2.333333333333333,19.0
7,12,5,2.333333333333333,24.0
4,7,0,2.333333333333333,31.0
8,10,15,2.333333333333333,33.0
4,12,0,2.333333333333333,20.0
12,10,5,2.333333333333333,31.0
9,4,0,2.333333333333333,19.0
12,14,6,2.333333333333333,40.0
8,3,12,2.333333333333333,29.0
11,8,0,2.333333333333333,22.0
11,8,0,2.333333333333333,20.0
10,4,0,2.333333333333333,19.0
4,12,16,2.333333333333333,63.0
8,3,3,2.333333333333333,50.0
8,3,0,2.333333333333333,32.0
4,7,0,2.333333333333333,28.0
4,7,0,2.333333333333333,19.0
10,8,0,2.333333333333333,19.0
9,4,0,2.333333333333333,19.0
10,8,3,2.333333333333333,38.0
8,3,0,2.333333333333333,31.0
4,8,0,2.333333333333333,29.0
9,25,41,2.333333333333333,174.0
12,28,3,2.333333333333333,10.0
9,20,0,2.333333333333333,16.0
6,10,2,2.333333333333333,18.0
4,13,5,2.333333333333333,28.0
16,5,2,2.333333333333333,21.0
11,7,0,2.333333333333333,21.0
9,18,6,2.333333333333333,93.0
15,16,6,2.333333333333333,26.0
10,13,5,2.333333333333333,19.0
2,3,0,2.4,19.0
2,0,0,2.4,19.0
2,0,0,2.4,5.0
2,0,0,2.4,5.0
2,0,0,2.4,5.0
2,0,0,2.4,5.0
3,4,0,2.4,19.0
8,8,0,2.4,19.0
8,8,0,2.4,21.0
4,3,0,2.4,30.0
1,2,1,2.4,19.0
3,0,0,2.4,5.0
3,0,0,2.4,5.0
3,0,0,2.4,5.0
2,0,0,2.4,19.0
2,0,0,2.4,19.0
2,0,0,2.4,19.0
2,0,0,2.4,5.0
3,4,11,2.4,19.0
8,3,0,2.4,19.0
3,2,0,2.4,19.0
3,2,0,2.4,19.0
3,0,0,2.4,19.0
2,0,0,2.4,19.0
1,0,0,2.4,19.0
2,0,0,2.4,5.0
2,0,0,2.4,5.0
3,4,4,2.4,24.0
9,10,0,2.4,23.0
4,12,6,2.4,93.0
10,8,12,2.4,37.0
6,8,0,2.4,29.0
6,9,0,2.4,23.0
10,14,5,2.4,38.0
5,9,0,2.4,23.0
3,0,0,2.4,19.0
2,0,0,2.4,19.0
4,7,0,2.4,23.0
8,10,0,2.4,26.0
8,10,0,2.4,20.0
8,3,0,2.4,22.0
4,7,0,2.4,19.0
10,4,0,2.4,19.0
10,0,0,2.4,19.0
7,12,0,2.4,23.0
8,3,0,2.4,30.0
8,10,0,2.4,32.0
5,11,17,2.4,22.0
12,10,2,2.4,30.0
9,4,0,2.4,19.0
12,14,0,2.4,38.0
8,3,0,2.4,28.0
8,11,0,2.4,22.0
8,11,0,2.4,20.0
5,9,0,2.4,19.0
4,12,19,2.4,66.0
8,3,3,2.4,52.0
8,3,1,2.4,31.0
4,7,2,2.4,27.0
4,7,0,2.4,19.0
8,10,0,2.4,19.0
5,8,0,2.4,19.0
10,8,4,2.4,39.0
8,3,3,2.4,32.0
4,8,0,2.4,28.0
9,25,44,2.4,182.0
12,28,8,2.4,10.0
9,20,5,2.4,16.0
6,10,4,2.4,18.0
4,13,9,2.4,29.0
8,13,0,2.4,21.0
7,11,0,2.4,21.0
9,18,15,2.4,97.0
15,16,0,2.4,25.0
10,13,5,2.4,19.0
2,3,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,5.0
2,0,0,1.9066666666666667,5.0
2,0,0,1.9066666666666667,5.0
2,0,0,1.9066666666666667,5.0
3,4,0,1.9066666666666667,19.0
8,8,0,1.9066666666666667,19.0
8,8,4,1.9066666666666667,22.0
4,3,1,1.9066666666666667,29.0
1,2,2,1.9066666666666667,19.0
3,0,0,1.9066666666666667,5.0
3,0,0,1.9066666666666667,5.0
3,0,0,1.9066666666666667,5.0
2,0,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,5.0
3,4,0,1.9066666666666667,19.0
8,3,0,1.9066666666666667,19.0
3,2,1,1.9066666666666667,19.0
3,2,1,1.9066666666666667,19.0
3,0,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,19.0
1,0,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,5.0
2,0,0,1.9066666666666667,5.0
3,4,0,1.9066666666666667,23.0
10,9,0,1.9066666666666667,22.0
4,12,11,1.9066666666666667,97.0
10,8,0,1.9066666666666667,36.0
6,8,2,1.9066666666666667,30.0
10,5,2,1.9066666666666667,24.0
10,14,0,1.9066666666666667,37.0
10,4,0,1.9066666666666667,22.0
3,0,0,1.9066666666666667,19.0
2,0,0,1.9066666666666667,19.0
8,3,0,1.9066666666666667,22.0
10,8,0,1.9066666666666667,25.0
10,8,0,1.9066666666666667,19.0
4,7,0,1.9066666666666667,22.0
8,3,0,1.9066666666666667,19.0
10,4,0,1.9066666666666667,19.0
10,0,0,1.9066666666666667,19.0
7,12,5,1.9066666666666667,24.0
4,7,2,1.9066666666666667,32.0
8,10,12,1.9066666666666667,33.0
5,11,0,1.9066666666666667,21.0
12,10,10,1.9066666666666667,31.0
9,4,0,1.9066666666666667,19.0
12,14,0,1.9066666666666667,37.0
8,3,0,1.9066666666666667,27.0
11,8,0,1.9066666666666667,21.0
11,8,3,1.9066666666666667,21.0
10,4,0,1.9066666666666667,19.0
4,12,4,1.9066666666666667,69.0
8,3,0,1.9066666666666667,50.0
8,3,0,1.9066666666666667,30.0
8,3,0,1.9066666666666667,26.0
4,7,0,1.9066666666666667,19.0
10,8,0,1.9066666666666667,19.0
9,4,0,1.9066666666666667,19.0
10,8,0,1.9066666666666667,38.0
8,3,0,1.9066666666666667,31.0
9,3,0,1.9066666666666667,27.0
9,25,42,1.9066666666666667,191.0
12,28,1,1.9066666666666667,10.0
9,20,8,1.9066666666666667,16.0
6,10,3,1.9066666666666667,18.0
4,13,0,1.9066666666666667,28.0
16,5,1,1.9066666666666667,20.0
11,7,0,1.9066666666666667,20.0
9,18,17,1.9066666666666667,101.0
15,16,4,1.9066666666666667,26.0
10,13,7,1.9066666666666667,19.0
2,3,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
3,4,0,2.2266666666666666,19.0
8,8,0,2.2266666666666666,19.0
8,8,0,2.2266666666666666,21.0
3,4,0,2.2266666666666666,29.0
1,2,0,2.2266666666666666,19.0
3,0,0,2.2266666666666666,5.0
3,0,0,2.2266666666666666,5.0
3,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,5.0
3,4,0,2.2266666666666666,19.0
8,3,0,2.2266666666666666,19.0
3,2,0,2.2266666666666666,19.0
3,2,0,2.2266666666666666,19.0
3,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
1,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
3,4,0,2.2266666666666666,22.0
9,10,0,2.2266666666666666,22.0
4,12,24,2.2266666666666666,101.0
10,8,0,2.2266666666666666,35.0
6,8,0,2.2266666666666666,29.0
10,5,0,2.2266666666666666,23.0
10,14,0,2.2266666666666666,36.0
5,9,0,2.2266666666666666,22.0
3,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
4,7,0,2.2266666666666666,22.0
8,10,4,2.2266666666666666,27.0
8,10,0,2.2266666666666666,19.0
8,3,0,2.2266666666666666,21.0
8,3,0,2.2266666666666666,19.0
10,4,0,2.2266666666666666,19.0
10,0,0,2.2266666666666666,19.0
7,12,7,2.2266666666666666,25.0
4,7,0,2.2266666666666666,31.0
8,10,0,2.2266666666666666,32.0
5,11,1,2.2266666666666666,20.0
12,10,0,2.2266666666666666,30.0
9,4,0,2.2266666666666666,19.0
12,14,0,2.2266666666666666,36.0
4,7,0,2.2266666666666666,27.0
8,11,0,2.2266666666666666,21.0
11,8,0,2.2266666666666666,20.0
10,4,0,2.2266666666666666,19.0
4,12,7,2.2266666666666666,72.0
8,3,3,2.2266666666666666,52.0
4,7,2,2.2266666666666666,30.0
4,7,0,2.2266666666666666,26.0
4,7,0,2.2266666666666666,19.0
10,8,0,2.2266666666666666,19.0
9,4,0,2.2266666666666666,19.0
10,8,19,2.2266666666666666,39.0
8,3,0,2.2266666666666666,30.0
4,8,0,2.2266666666666666,27.0
9,25,39,2.2266666666666666,200.0
12,28,6,2.2266666666666666,10.0
9,20,18,2.2266666666666666,16.0
6,10,6,2.2266666666666666,18.0
4,13,0,2.2266666666666666,27.0
8,13,0,2.2266666666666666,20.0
7,11,0,2.2266666666666666,20.0
9,18,26,2.2266666666666666,106.0
15,16,0,2.2266666666666666,25.0
10,13,5,2.2266666666666666,19.0
2,3,0,2.026666666666667,19.0
2,0,0,2.026666666666667,19.0
2,0,0,2.026666666666667,5.0
2,0,0,2.026666666666667,5.0
2,0,0,2.026666666666667,5.0
2,0,0,2.026666666666667,5.0
3,4,0,2.026666666666667,19.0
8,8,0,2.026666666666667,19.0
8,8,0,2.026666666666667,20.0
4,3,0,2.026666666666667,28.0
1,2,0,2.026666666666667,19.0
3,0,0,2.026666666666667,5.0
3,0,0,2.026666666666667,5.0
3,0,0,2.026666666666667,5.0
2,0,0,2.026666666666667,19.0
2,0,0,2.026666666666667,19.0
2,0,0,2.026666666666667,19.0
2,0,0,2.026666666666667,5.0
3,4,4,2.026666666666667,19.0
8,3,0,2.026666666666667,19.0
3,2,1,2.026666666666667,19.0
3,2,0,2.026666666666667,19.0
3,0,0,2.026666666666667,19.0
2,0,0,2.026666666666667,19.0
1,0,0,2.026666666666667,19.0
2,0,0,2.026666666666667,5.0
2,0,0,2.026666666666667,5.0
4,3,0,2.026666666666667,21.0
10,9,5,2.026666666666667,23.0
4,12,30,2.026666666666667,106.0
10,8,0,2.026666666666667,34.0
6,8,0,2.026666666666667,28.0
10,5,0,2.026666666666667,22.0
10,14,3,2.026666666666667,37.0
10,4,3,2.026666666666667,23.0
3,0,0,2.026666666666667,19.0
2,0,0,2.026666666666667,19.0
8,3,0,2.026666666666667,21.0
8,10,0,2.026666666666667,26.0
10,8,0,2.026666666666667,19.0
4,7,0,2.026666666666667,21.0
8,3,0,2.026666666666667,19.0
10,4,0,2.026666666666667,19.0
10,0,0,2.026666666666667,19.0
7,12,0,2.026666666666667,24.0
4,7,0,2.026666666666667,30.0
8,10,2,2.026666666666667,31.0
9,7,0,2.026666666666667,19.0
12,10,0,2.026666666666667,29.0
9,4,0,2.026666666666667,19.0
12,14,0,2.026666666666667,35.0
8,3,6,2.026666666666667,28.0
11,8,0,2.026666666666667,20.0
11,8,2,2.026666666666667,19.0
10,4,0,2.026666666666667,19.0
4,12,7,2.026666666666667,75.0
8,3,9,2.026666666666667,54.0
8,3,0,2.026666666666667,29.0
8,3,0,2.026666666666667,25.0
4,7,0,2.026666666666667,19.0
10,8,0,2.026666666666667,19.0
9,4,0,2.026666666666667,19.0
10,8,8,2.026666666666667,40.0
4,7,0,2.026666666666667,30.0
9,3,3,2.026666666666667,28.0
9,25,35,2.026666666666667,210.0
12,28,7,2.026666666666667,10.0
9,20,0,2.026666666666667,16.0
6,10,3,2.026666666666667,18.0
4,13,0,2.026666666666667,26.0
16,5,0,2.026666666666667,19.0
11,7,0,2.026666666666667,19.0
9,18,18,2.026666666666667,111.0
15,16,0,2.026666666666667,24.0
10,13,6,2.026666666666667,19.0
2,3,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,5.0
2,0,0,2.1333333333333333,5.0
2,0,0,2.1333333333333333,5.0
2,0,0,2.1333333333333333,5.0
3,4,0,2.1333333333333333,19.0
8,8,0,2.1333333333333333,19.0
8,8,4,2.1333333333333333,22.0
3,4,7,2.1333333333333333,30.0
1,2,0,2.1333333333333333,19.0
3,0,0,2.1333333333333333,5.0
3,0,0,2.1333333333333333,5.0
3,0,0,2.1333333333333333,5.0
2,0,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,5.0
3,4,0,2.1333333333333333,19.0
8,3,0,2.1333333333333333,19.0
3,2,0,2.1333333333333333,19.0
3,2,1,2.1333333333333333,19.0
3,0,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,19.0
1,0,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,5.0
2,0,0,2.1333333333333333,5.0
3,4,0,2.1333333333333333,21.0
10,9,0,2.1333333333333333,22.0
4,12,37,2.1333333333333333,111.0
10,8,0,2.1333333333333333,33.0
6,8,0,2.1333333333333333,27.0
6,9,0,2.1333333333333333,22.0
10,14,0,2.1333333333333333,36.0
10,4,0,2.1333333333333333,22.0
3,0,0,2.1333333333333333,19.0
2,0,0,2.1333333333333333,19.0
4,7,0,2.1333333333333333,21.0
8,10,0,2.1333333333333333,25.0
10,8,0,2.1333333333333333,19.0
8,3,0,2.1333333333333333,20.0
8,3,0,2.1333333333333333,19.0
10,4,0,2.1333333333333333,19.0
10,0,0,2.1333333333333333,19.0
7,12,5,2.1333333333333333,25.0
8,3,0,2.1333333333333333,29.0
10,8,23,2.1333333333333333,32.0
4,12,0,2.1333333333333333,19.0
10,12,0,2.1333333333333333,29.0
9,4,0,2.1333333333333333,19.0
12,14,3,2.1333333333333333,36.0
8,3,0,2.1333333333333333,27.0
8,11,0,2.1333333333333333,20.0
8,11,0,2.1333333333333333,19.0
10,4,0,2.1333333333333333,19.0
4,12,13,2.1333333333333333,78.0
8,3,4,2.1333333333333333,56.0
4,7,0,2.1333333333333333,29.0
4,7,0,2.1333333333333333,25.0
4,7,0,2.1333333333333333,19.0
10,8,0,2.1333333333333333,19.0
9,4,1,2.1333333333333333,19.0
10,8,0,2.1333333333333333,38.0
8,3,0,2.1333333333333333,29.0
9,3,0,2.1333333333333333,27.0
9,25,43,2.1333333333333333,220.0
12,28,6,2.1333333333333333,10.0
9,20,0,2.1333333333333333,16.0
6,10,2,2.1333333333333333,18.0
13,4,0,2.1333333333333333,25.0
8,13,0,2.1333333333333333,19.0
7,11,1,2.1333333333333333,19.0
9,18,0,2.1333333333333333,106.0
15,16,0,2.1333333333333333,23.0
10,13,10,2.1333333333333333,19.0
2,3,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
3,4,0,1.9733333333333332,19.0
8,8,4,1.9733333333333332,19.0
8,8,0,1.9733333333333332,21.0
3,4,0,1.9733333333333332,29.0
1,2,2,1.9733333333333332,19.0
3,0,0,1.9733333333333332,5.0
3,0,0,1.9733333333333332,5.0
3,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,5.0
3,4,0,1.9733333333333332,19.0
8,3,0,1.9733333333333332,19.0
3,2,0,1.9733333333333332,19.0
3,2,0,1.9733333333333332,19.0
3,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
1,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,5.0
2,0,0,1.9733333333333332,5.0
4,3,1,1.9733333333333332,20.0
10,9,0,1.9733333333333332,21.0
4,12,12,1.9733333333333332,116.0
8,10,0,1.9733333333333332,33.0
9,5,0,1.9733333333333332,26.0
10,5,0,1.9733333333333332,21.0
10,14,4,1.9733333333333332,37.0
10,4,0,1.9733333333333332,21.0
3,0,0,1.9733333333333332,19.0
2,0,0,1.9733333333333332,19.0
8,3,0,1.9733333333333332,20.0
10,8,0,1.9733333333333332,24.0
10,8,0,1.9733333333333332,19.0
4,7,0,1.9733333333333332,20.0
8,3,1,1.9733333333333332,19.0
10,4,0,1.9733333333333332,19.0
10,0,0,1.9733333333333332,19.0
7,12,0,1.9733333333333332,24.0
4,7,0,1.9733333333333332,29.0
10,8,0,1.9733333333333332,31.0
5,11,0,1.9733333333333332,19.0
12,10,0,1.9733333333333332,28.0
9,4,0,1.9733333333333332,19.0
12,14,9,1.9733333333333332,37.0
8,3,0,1.9733333333333332,26.0
11,8,4,1.9733333333333332,21.0
11,8,0,1.9733333333333332,19.0
10,4,0,1.9733333333333332,19.0
4,12,4,1.9733333333333332,81.0
8,3,0,1.9733333333333332,54.0
8,3,1,1.9733333333333332,28.0
8,3,0,1.9733333333333332,24.0
4,7,0,1.9733333333333332,19.0
10,8,0,1.9733333333333332,19.0
9,4,0,1.9733333333333332,19.0
10,8,0,1.9733333333333332,37.0
4,7,7,1.9733333333333332,31.0
9,3,2,1.9733333333333332,28.0
9,25,40,1.9733333333333332,231.0
12,28,12,1.9733333333333332,10.0
9,20,9,1.9733333333333332,16.0
6,10,3,1.9733333333333332,18.0
4,13,6,1.9733333333333332,27.0
16,5,2,1.9733333333333332,19.0
11,7,0,1.9733333333333332,19.0
9,18,15,1.9733333333333332,111.0
19,12,0,1.9733333333333332,22.0
10,13,10,1.9733333333333332,19.0
2,3,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,5.0
2,0,0,1.9466666666666668,5.0
2,0,0,1.9466666666666668,5.0
2,0,0,1.9466666666666668,5.0
3,4,0,1.9466666666666668,19.0
8,8,0,1.9466666666666668,19.0
8,8,0,1.9466666666666668,20.0
3,4,1,1.9466666666666668,28.0
1,2,0,1.9466666666666668,19.0
3,0,0,1.9466666666666668,5.0
3,0,0,1.9466666666666668,5.0
3,0,0,1.9466666666666668,5.0
2,0,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,5.0
3,4,3,1.9466666666666668,19.0
8,3,0,1.9466666666666668,19.0
3,2,0,1.9466666666666668,19.0
3,2,0,1.9466666666666668,19.0
3,0,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,19.0
1,0,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,5.0
2,0,0,1.9466666666666668,5.0
3,4,0,1.9466666666666668,20.0
9,10,0,1.9466666666666668,21.0
4,12,0,1.9466666666666668,111.0
10,8,0,1.9466666666666668,32.0
6,8,0,1.9466666666666668,26.0
6,9,7,1.9466666666666668,23.0
10,14,9,1.9466666666666668,38.0
5,9,1,1.9466666666666668,21.0
3,0,0,1.9466666666666668,19.0
2,0,0,1.9466666666666668,19.0
4,7,0,1.9466666666666668,20.0
8,10,0,1.9466666666666668,24.0
10,8,0,1.9466666666666668,19.0
8,3,0,1.9466666666666668,19.0
8,3,0,1.9466666666666668,19.0
10,4,0,1.9466666666666668,19.0
10,0,0,1.9466666666666668,19.0
7,12,0,1.9466666666666668,23.0
8,3,0,1.9466666666666668,28.0
10,8,13,1.9466666666666668,32.0
9,7,0,1.9466666666666668,19.0
10,12,0,1.9466666666666668,28.0
9,4,0,1.9466666666666668,19.0
12,14,15,1.9466666666666668,38.0
4,7,0,1.9466666666666668,26.0
11,8,0,1.9466666666666668,20.0
11,8,0,1.9466666666666668,19.0
10,4,0,1.9466666666666668,19.0
4,12,3,1.9466666666666668,85.0
8,3,0,1.9466666666666668,52.0
4,7,0,1.9466666666666668,28.0
4,7,0,1.9466666666666668,24.0
4,7,0,1.9466666666666668,19.0
10,8,0,1.9466666666666668,19.0
9,4,0,1.9466666666666668,19.0
10,8,0,1.9466666666666668,36.0
4,7,0,1.9466666666666668,30.0
9,3,0,1.9466666666666668,27.0
9,25,41,1.9466666666666668,242.0
12,28,9,1.9466666666666668,10.0
9,20,15,1.9466666666666668,16.0
6,10,5,1.9466666666666668,18.0
4,13,0,1.9466666666666668,26.0
16,5,0,1.9466666666666668,19.0
11,7,0,1.9466666666666668,19.0
