edge_id,from_node,to_node,num_lanes,speed_limit,priority,vehicle_count,avg_waiting_time,avg_time_loss,traffic_score,traffic_level,is_high_traffic,system_type
-1387999160#0,12848803411,1480092696,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1387999160#1,12848803410,12848803411,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1389019230,12857692618,5650005713,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1389019231,12857692621,5650005711,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1389019232,12857692623,11192208761,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1389019233,12857692624,12857692625,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1389019234,12857692626,12049374745,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1389020777,12857698280,12857698283,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1389020778,12857698284,12857698285,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1389020779,12857698286,12857698287,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1421724153,13065128206,5626788307,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1427341502,13121480272,635166153,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1427341503,13121487928,13121487933,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1427341504#0,13121487933,5818214041,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1427341504#1,13121487932,13121487933,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1427341505,13121487934,5818214040,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1427341743,13121480273,13121480272,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1427341744,13121487927,13121480273,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1436425269,13202665709,13202665710,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1436425270,13202665711,13202665715,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1436425271,13202665716,9740502145,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1436425272,13202665717,1985256178,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1436425273,13202665722,13202665723,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1449556408,13295816113,7569863218,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-1457964093,13371119438,13371119432,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1457964094#0,13371119438,13371119439,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-1457964094#1,13371119432,13371119438,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-154892713,1673532926,1673532925,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-173114268,1839459779,cluster_1839459856_635914020,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-173119252#0,2638385103,cluster_2638421718_5523303915,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-173119252#1,5523303900,2638385103,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-173119252#2,cluster_2638421718_5523303915,5523303900,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-180781633,1912464505,1912464501,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781634#0,1912464507,4502209536,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781634#1,1912464523,1912464507,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781634#2,1912464486,1912464523,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781634#3,cluster_1912464481_257871641,1912464486,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781636#0,4077044429,1912464490,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-180781636#1,4879920439,4077044429,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-180781636#2,1912464483,4879920439,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
-180781637#0,4879924497,6548385493,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781637#1,1912464473,4879924497,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781638,1912464483,1912464477,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781639#0,1912464507,6548385489,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781639#1,1912464514,1912464507,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781640#0,6548385509,4181855502,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781640#1,4879924489,6548385509,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781640#2,1912464468,4879924489,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781640#3,4879920441,1912464468,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781640#4,1912464466,4879920441,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781641,cluster_1912464481_257871641,1912464497,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781642,1912464468,1912464465,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781643,3521473458,1912464461,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781644,1912464474,5085881422,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781645,1912464486,1912464521,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-180781646,9918467784,9918467785,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-18598863,2410567177,259652390,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-187888347,1985256192,1985256154,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-187888348,2105178534,973768764,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-187888350,1985256177,1985256157,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-187888351#0,1985256175,1985256172,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-187888351#1,3574696795,1985256175,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-187888353,1985256186,1985256184,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-192882909,2034242955,2034242906,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-192882920,2034243053,2034243040,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-192882922,618543111,2034242948,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-192882923,2034243024,2034243036,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-196287354,3577917012,2066330705,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-196287358,3577917013,cluster_1428449259_618500301,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
-198193175,403874904,2083588479,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-199428326,2094306192,2094306178,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199428328#0,653114117,2094306180,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199428328#1,cluster_3150394234_3887415833_619297623_7043382050,653114117,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199428332#0,cluster_2094306193_4967065459,2094306190,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199428333,2094306170,cluster_2094306222_682081219,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199430407,2094344646,2094344631,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199430408#0,2094344665,644608073,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199430408#1,2094344673,2094344665,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199430409,2094344637,2094344658,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199430412,2094344653,2094344648,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199430413,2094344636,2094344651,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199430414,2094344650,4793220508,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-199438202#0,2094422495,2094422497,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438202#1,5085876192,2094422495,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438202#2,2094422517,5085876192,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438202#3,3517646793,2094422517,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438203,cluster_1447121115_403875113,2094422544,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438204,2094422555,3199103597,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438205,1447121108,2094422561,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438206,cluster_1447121115_403875113,2094422542,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438207,2094422502,2094422548,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438208,7213370029,3517646794,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438210#0,2094422502,2094422491,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-199438210#1,2094422515,2094422502,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200241228,cluster_3502106854_3844333996,2102376898,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200538746,2105162033,2105162031,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200540874,2105178534,cluster_2131864632_652533088,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200540875,2105178545,2131864637,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200540876,1985256175,2105178538,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200543716,2105200715,2105200718,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200543718,cluster_4692153560_683786340,2105200703,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200543720#0,4692153541,cluster_11762736411_2105200708,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200543720#1,4692153534,4692153541,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200543720#2,4692153537,4692153534,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200543720#3,683786339,4692153537,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200543722,2105200746,2105200701,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200569685,2105395190,2066330718,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200571748,2105409825,2105409808,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573235#0,cluster_2105420915_3799980009,644607748,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573235#2,cluster_3799980014_3799980015,cluster_2105420915_3799980009,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573235#3,2105420893,cluster_3799980014_3799980015,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573235#4,2105420913,2105420893,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573236#0,2105420893,cluster_2105420915_3799980009,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573236#1,cluster_2105420878_3799980003,2105420893,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573236#2,644608010,cluster_2105420878_3799980003,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-200573237#1,2105420912,cluster_2105420878_3799980003,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505074#0,2124723792,2124723741,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-202505074#1,5007247141,2124723792,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-202505074#2,5007247133,5007247141,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-202505074#3,3141898893,5007247133,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-202505074#4,cluster_3141898891_3141899992,3141898893,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-202505074#5,cluster_3141886920_3141898896,cluster_3141898891_3141899992,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#0,11749901172,cluster_2124723752_3896047838,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#1,5055608252,11749901172,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#10,3896047832,cluster_2124723870_5290309718,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#11,2124723860,3896047832,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#12,683793316,2124723860,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#2,2718560089,5055608252,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#3,3804259536,2718560089,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#4,2124723764,3804259536,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#5,2124723861,2124723764,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#6,2124723754,2124723861,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#7,5007247110,2124723754,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-202505076#8,cluster_2124723870_5290309718,5007247110,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-203206814,2131864647,2131864645,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-203571219,973768762,2135817961,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-203571220,2135817956,2135817967,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-203572804,1428445671,cluster_258030070_3152504908,1,5.56,3,0,0.0,0.0,0.0,high,1,fixed
-204361781#0,3192341504,2143715395,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204361781#1,2143715440,3192341504,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204361781#2,3192341502,2143715440,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204361781#3,2143715444,3192341502,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204361781#4,2143715430,2143715444,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204361781#5,2143715402,2143715430,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204361784,683787620,1428445677,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-204505126,2145039482,2145039478,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204506194#0,2145049302,2145049304,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204506194#1,2145049309,2145049302,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204506195#0,11328438846,2145049309,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-204506195#1,10175609349,11328438846,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-228885209,2375440698,2375440699,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-228885210#0,5136285977,2375440698,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-228885210#1,3993559265,5136285977,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-228885210#2,6991418889,3993559265,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-228885222,2375440700,2375440701,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-228885223#0,3804259483,2375440700,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-228885223#1,3574700136,3804259483,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-228985624#0,2376285712,2143715444,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-228985624#1,4980201964,2376285712,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-228985624#2,4980201968,4980201964,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-228985626#0,2376285715,2376285717,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-228985626#1,2143715444,2376285715,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-228985627#0,2376285707,2376285706,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-228985627#1,2143715440,2376285707,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-230197862#0,4264741377,cluster_2578254849_619140979,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-230197862#1,3942452786,4264741377,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-231049390#0,2394674143,5818215713,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-231049390#1,2394674139,2394674143,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-231049391,2394674129,2394674140,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-231049392,2394674144,2394674126,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-231049393,2394674129,5085881431,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23185502#0,cluster_673075505_673076213,403874944,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#2,673076192,cluster_673075505_673076213,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#3,250731005,673076192,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#4,673075501,250731005,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#5,673076201,673075501,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#6,10019928813,673076201,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#7,635166189,10019928813,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#8,3340959184,635166189,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185502#9,3340955134,3340959184,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-23185856#0,673075520,673075525,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23185856#1,673075471,673075520,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23185856#2,673075512,673075471,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23185856#3,4077044436,673075512,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23185856#4,673075523,4077044436,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23190653,3521475485,673075501,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23190655#0,673075511,673075520,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23190655#1,4077044435,673075511,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23190655#2,673075523,4077044435,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-232604679,10660932920,2409494715,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-232605038,2409497237,2409497319,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-232605634,2409502887,cluster_2409502949_679007192,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
-232605635,2409502834,2409502684,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-232616956,2409600776,cluster_5375536059_679007194,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-232726895,2410566476,cluster_2410566473_2410566474,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-232726896,2410566471,cluster_2410566473_2410566474,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-232726953,2410567177,2410567170,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233499011#0,5626805943,3830183073,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#1,5375536069,5626805943,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#10,60796643,5375518034,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#11,679008490,60796643,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#12,3924374454,679008490,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#13,cluster_11175788737_268931810,3924374454,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#15,cluster_11175787435_5375518032,cluster_11175788737_268931810,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#17,cluster_11175787433_5375518030,cluster_11175787435_5375518032,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#19,3924374659,cluster_11175787433_5375518030,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#2,10230717958,5375536069,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#20,cluster_11175787428_6991372498,3924374659,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#22,5375518028,cluster_11175787428_6991372498,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#23,5375518024,5375518028,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#24,cluster_5375518026_5375536097,5375518024,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#26,3830183348,cluster_5375518026_5375536097,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#3,5194441199,10230717958,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#4,5764660038,5194441199,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#5,11021721338,5764660038,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#6,cluster_4865865969_672771681,11021721338,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#8,5764660036,cluster_4865865969_672771681,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499011#9,5375518034,5764660036,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-233499614,2418776023,cluster_2418775961_5782052644,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-233589300,2419528175,2419528174,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233589301,2419528177,cluster_2419528176_2419532403,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233589320,2419528315,2419528256,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
-233589890,2419532368,2419532369,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
-233589891,2419532404,cluster_2419528176_2419532403,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233591605,2419545294,2419545247,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233591608,2419545301,cluster_2419545239_4709558104,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233596651,4567940766,2419586574,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233596652,2419586464,2419586582,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-233596653,4568328231,2419586584,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-23797114#0,cluster_4181840591_4181840593,cluster_673882749_673882750,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797114#2,257871578,cluster_4181840591_4181840593,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#0,257871600,257871595,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#1,5310185228,257871600,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#10,257871620,3340970984,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#2,4181840610,5310185228,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#3,4181855501,4181840610,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#4,10996509860,4181855501,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#5,673072117,10996509860,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#6,257871616,673072117,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#7,257871617,257871616,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#8,9918525526,257871617,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-23797258#9,3340970984,9918525526,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
-243532178,2509241712,248608266,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532180#0,2509241716,248608259,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532180#1,2509241711,2509241716,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532180#2,cluster_2509241713_6991299273,2509241711,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532180#4,2509241714,cluster_2509241713_6991299273,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532180#5,10749741400,2509241714,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532180#6,2509241712,10749741400,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532180#7,248608264,2509241712,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-243532181,2509241714,248608267,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-24745877#0,9457821563,1280138189,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-24745877#1,9457821551,9457821563,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-24745877#2,9457821558,9457821551,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-24745877#3,cluster_1280138190_6991557035,9457821558,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-24745877#5,268931757,cluster_1280138190_6991557035,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-24745880,268931915,cluster_11175788737_268931810,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492800,2560859826,2560859825,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492801,3150421780,2560859828,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492802#0,13202665709,2560859830,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492802#1,13202665715,13202665709,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492802#2,3150421795,13202665715,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492803,2560859834,2560859833,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492804#0,2105178534,2560859835,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492804#1,2560859839,2105178534,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-249492804#2,2560859837,2560859839,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-258483484#0,cluster_5309894351_674077260,268931537,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#10,cluster_275517837_674077280,674077289,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#2,674077300,cluster_5309894351_674077260,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#3,cluster_5656720368_674077237,674077300,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#5,674077296,cluster_5656720368_674077237,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#6,674077231,674077296,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#7,275517828,674077231,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#8,5309894375,275517828,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258483484#9,674077289,5309894375,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
-258498278#0,3278475182,2638421712,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-258498278#1,2638421689,3278475182,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-258498278#2,2638421709,2638421689,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-258498279,2638421673,2638421690,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-258498280,2638421713,2638421715,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-258498281#0,10239572671,2638421714,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-258498281#1,2638421675,10239572671,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-258498282,2638421673,3278475182,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
-258498283#1,2638421709,cluster_2638421718_5523303915,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-258498283#2,3278475185,2638421709,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-258498283#3,2638421690,3278475185,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-258498283#4,10239535466,2638421690,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
-266274743#1,5007247131,cluster_3141898891_3141899992,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
-266274743#2,5007247137,5007247131,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
